"System.Time_Stamp","vtti.timestamp","vtti.file_id","IMU.Accel_X","IMU.Accel_Y","IMU.Accel_Z","Head_Unit.Alcohol_Level_Raw","Head_Unit.Day","IMU.Button_Press","Head_Unit.MSL_Altitude","IMU.Gyro_X","IMU.Gyro_Y","IMU.Gyro_Z","Mask.Confidence","Mask.X","Mask.X_Cal_0","Mask.Y","Mask.Y_Cal_0","Mask.Z","Mask.Z_Cal_0","Mask.X_Rotation","Mask.X_Rotation_Cal_0","Mask.Y_Rotation","Mask.Y_Rotation_Cal_0","Mask.Z_Rotation","Mask.Z_Rotation_Cal_0","Head_Unit.Heading","Road.Scout.Lane_Offset","Road.Scout.Estimated_Lane_Width","Head_Unit.Latitude","Road.Scout.Left_Lane_Distance_To_Right_Side","Road.Scout.Left_Lane_Probability_Marker_Exists","Road.Scout.Left_Lane_Right_Marker","Head_Unit.Light_Level_Raw","Head_Unit.Longitude","Head_Unit.Month","Head_Unit.Satellites_Used","SMS.Object_ID_T0","SMS.Object_ID_T1","SMS.Object_ID_T2","SMS.Object_ID_T3","SMS.Object_ID_T4","SMS.Object_ID_T5","SMS.Object_ID_T6","SMS.Object_ID_T7","Head_Unit.PDOP","SMS.X_Velocity_T0","SMS.X_Velocity_T1","SMS.X_Velocity_T2","SMS.X_Velocity_T3","SMS.X_Velocity_T4","SMS.X_Velocity_T5","SMS.X_Velocity_T6","SMS.X_Velocity_T7","SMS.Y_Velocity_T0","SMS.Y_Velocity_T1","SMS.Y_Velocity_T2","SMS.Y_Velocity_T3","SMS.Y_Velocity_T4","SMS.Y_Velocity_T5","SMS.Y_Velocity_T6","SMS.Y_Velocity_T7","SMS.X_Range_T0","SMS.X_Range_T1","SMS.X_Range_T2","SMS.X_Range_T3","SMS.X_Range_T4","SMS.X_Range_T5","SMS.X_Range_T6","SMS.X_Range_T7","SMS.Y_Range_T0","SMS.Y_Range_T1","SMS.Y_Range_T2","SMS.Y_Range_T3","SMS.Y_Range_T4","SMS.Y_Range_T5","SMS.Y_Range_T6","SMS.Y_Range_T7","Road.Scout.Right_Lane_Distance_To_Left_Side","Road.Scout.Right_Lane_Probability_Marker_Exists","Road.Scout.Right_Lane_Left_Marker","Head_Unit.Speed","FOT_Control.Speed","Head_Unit.Cabin_Temperature","Head_Unit.Time_Of_Day","System.video_frame","Head_Unit.Year","VehicleCAN_1.BrakePedalPosition","VehicleCAN_1.BrakePressure","VehicleCAN_1.VSELateralAcceleration","VehicleCAN_1.VSELongitudinalAcceleration","VehicleCAN_1.VehicleDynamicsYawRate","VehicleCAN_1.VehicleOdometer","VehicleNetworkBox.AdaptiveCruiseControlActive","VehicleNetworkBox.AdaptiveCruiseControlDriverSelectedSpeed","VehicleNetworkBox.AdaptiveCruiseControlHeadwaySetting","VehicleNetworkBox.CruiseControlActive","VehicleNetworkBox.CruiseControlDriverSelectedSpeed","VehicleNetworkBox.DriverAirbagDeploymentStatus","VehicleNetworkBox.DriverSeatbeltAttached","VehicleNetworkBox.DriverSeatbeltStatus","VehicleNetworkBox.DriverShiftControlTargetGear","VehicleNetworkBox.EngineSpeed","VehicleNetworkBox.FCAAlertOffIndicationOn","VehicleNetworkBox.FCAAlertPresent","VehicleNetworkBox.FCABrakePrefillRequest","VehicleNetworkBox.FCAGapStng","VehicleNetworkBox.FCAHeadwaySettingIndicationOn","VehicleNetworkBox.FrontPassengerSeatStatus","VehicleNetworkBox.LDWIndicator1","VehicleNetworkBox.LDWIndicator2","VehicleNetworkBox.LDWWarningDisabled","VehicleNetworkBox.LateralAcceleration","VehicleNetworkBox.LeftSideAirbagDeployed","VehicleNetworkBox.ParkLightLeftIndicationOn","VehicleNetworkBox.ParkLightLeftOn","VehicleNetworkBox.ParkLightRightIndicationOn","VehicleNetworkBox.ParkLightRightOn","VehicleNetworkBox.PassengerAirbagDeploymentStatus","VehicleNetworkBox.PassengerSeatOccupancyStatus","VehicleNetworkBox.PassengerSeatbeltAttached","VehicleNetworkBox.PassengerSeatbeltStatus","VehicleNetworkBox.RearLeftSeatbeltAttached","VehicleNetworkBox.RearMiddleSeatbeltAttached","VehicleNetworkBox.RearRightSeatbeltAttached","VehicleNetworkBox.ReversingLamp","VehicleNetworkBox.RightSideAirbagDeployed","VehicleNetworkBox.SecondRowCenterSeatStatus","VehicleNetworkBox.SecondRowLeftSeatStatus","VehicleNetworkBox.SecondRowLeftSeatbeltStatus","VehicleNetworkBox.SecondRowMiddleSeatbeltStatus","VehicleNetworkBox.SecondRowRightSeatStatus","VehicleNetworkBox.SecondRowRightSeatbeltStatus","VehicleNetworkBox.VehAheadDistance_FollowingDistance","VehicleNetworkBox.VehAheadDistance_FollowingTime","VehicleNetworkBox.VehicleDynamicsYawRate","VehicleNetworkBox.WindshieldWiperActive","VehicleNetworkBox.YawRate","VehicleCAN_1.ParkBrakeSwitchActive","VehicleNetworkBox.ParkBrakeSwitchActive","VehicleNetworkBox.ParkingAssistanceCleanIndicationOn","VehicleNetworkBox.ParkingAssistanceDisbaledIndicationOn","VehicleNetworkBox.ParkingAssistanceFailed","VehicleNetworkBox.ParkingAssistanceFrontExtendedDistance","VehicleNetworkBox.ParkingAssistanceFrontRegion1ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontRegion2ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontRegion3ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontRegion4ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontSensorBlocked","VehicleNetworkBox.ParkingAssistanceFrontSystemStatus","VehicleNetworkBox.ParkingAssistanceRearExtendedDistance","VehicleNetworkBox.ParkingAssistanceRearRegion1ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearRegion2ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearRegion3ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearRegion4ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearSensorBlocked","VehicleNetworkBox.ParkingAssistanceRearSystemStatus","VehicleNetworkBox.ParkingAssistanceSensorsDisturbedIndicationOn","VehicleNetworkBox.ParkingAssistanceStatus","VehicleNetworkBox.ParkingLightActive","VehicleNetworkBox.ParkingLightsActive","VehicleNetworkBox.ParkLightIndicationOn","VehicleNetworkBox.ParkLightLeftIndicationOn.1","VehicleNetworkBox.ParkLightLeftOn.1","VehicleNetworkBox.ParkLightRightIndicationOn.1","VehicleNetworkBox.ParkLightRightOn.1","MobilEye.PedFCW","MobilEye.LanesOn","MobilEye.FCWOn","Road.Scout.Left_Lane_Left_Marker"
8446,846400,168407,NA,NA,NA,4040,NA,NA,NA,NA,NA,NA,142,-47,NA,119,NA,663,NA,0.012,NA,-0.228,NA,0.104,NA,NA,-1734.799438,3657.599365,NA,-254,111,0,615,NA,NA,NA,36,40,39,33,13,42,38,NA,NA,1.5,1.3,-8.7,-1.2,2.1,-10.9,1.4,NA,-0.2,-0.4,-0.9,-0.4,-0.3,-0.7,-0.3,NA,20.832001,5.44,16.864,19.552,33.984001,35.232002,54.176003,NA,1.408,-2.112,4.064,-3.136,2.08,4.832,-1.984,NA,3403,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8447,846500,168407,0.1334,-0.0203,-1.0034,NA,28,NA,27,-0.325195,-0.650391,-1.300781,142,-48,NA,119,NA,671,NA,-0.018,NA,-0.269,NA,0.104,NA,150.460007,637.559814,3667.759766,31.140413,-2631,16,0,NA,121.356522,12,6,36,40,39,33,13,42,38,NA,15,1.3,1.4,-8.8,-1.3,1.9,-10.7,1.4,NA,-0.2,-0.4,-0.9,-0.3,-0.3,-1,-0.4,NA,20.928001,5.536,16.256001,19.456001,34.144001,34.464001,54.304001,NA,1.344,-2.176,4,-3.2,2.016,4.512,-2.144,NA,1036,0,0,3.744832,4.717882,NA,37381000,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8448,846600,168407,0.1479,-0.0174,-0.986,4040,NA,NA,NA,-0.325195,-0.325195,-0.650391,142,-47,NA,119,NA,665,NA,-0.026,NA,-0.274,NA,0.122,NA,NA,675.659973,3672.8396,NA,-2672,23,0,527,NA,NA,NA,36,40,39,33,42,13,43,38,NA,0.9,1.5,-8.9,-1.6,-10.3,1.7,-1,1.6,-0.3,-0.3,-0.8,-0.3,-0.7,-0.3,-0.2,-0.5,21.088001,5.728,14.912001,19.232,32.896,34.432003,48.512001,54.560001,1.184,-2.08,3.904,-3.36,4.032,1.824,-0.736,-2.592,1000,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8449,846700,168407,0.1276,-0.0319,-0.986,NA,NA,NA,NA,0,-0.650391,-0.975586,142,-46,NA,119,NA,664,NA,0.019,NA,-0.319,NA,0.121,NA,NA,698.519714,3647.438477,NA,-2682,78,0,NA,NA,NA,NA,36,40,39,33,42,13,43,38,NA,0.7,1.5,-9,-1.7,-10.5,1.6,-1.1,1.7,-0.3,-0.2,-0.7,-0.3,-0.8,-0.4,-0.2,-0.6,21.152,5.76,14.208001,19.104,32.16,34.560001,48.384003,54.656002,1.12,-1.984,3.872,-3.424,2.656,1.728,-0.864,-2.816,965,0,0,NA,4.952257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8450,846800,168407,0.145,-0.0203,-0.9889,NA,NA,NA,NA,0.975586,-0.650391,-1.300781,142,-45,NA,119,NA,658,NA,-0.001,NA,-0.3,NA,0.136,NA,NA,729.000732,3627.117676,NA,-2702,98,0,NA,NA,NA,NA,36,40,39,33,42,13,43,38,NA,0.5,1.5,-9,-1.8,-10.6,1.5,-1.2,1.7,-0.3,-0.2,-0.7,-0.3,-0.7,-0.4,-0.3,-0.6,21.216002,5.696,13.536,18.944,31.360001,34.688004,48.320004,54.784004,1.056,-1.984,3.808,-3.488,2.528,1.632,-0.992,-3.008,924,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8451,846900,168407,0.116,-0.0377,-0.957,4051,NA,NA,NA,0,-0.325195,-1.300781,142,-45,NA,119,NA,659,NA,-0.03,NA,-0.288,NA,0.148,NA,NA,632.481018,3637.277344,NA,-2611,127,0,500,NA,NA,NA,36,40,39,33,42,13,43,38,NA,0.2,1.4,-9.1,-1.8,-10.5,1.4,-1.4,1.8,-0.2,-0.1,-0.6,-0.2,-1.1,-0.4,-0.4,-0.7,21.248001,6.112,12.160001,18.656,30.080002,34.912003,48.096001,55.040001,1.088,-2.016,3.744,-3.616,2.432,1.44,-1.408,-3.296,1026,0,0,NA,5.217014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8452,847000,168407,0.1044,-0.0116,-1.0063,NA,NA,NA,NA,0.650391,0,-0.650391,132,-44,NA,121,NA,661,NA,0.021,NA,-0.302,NA,0.139,NA,NA,500.401031,3952.237305,NA,-2636,148,0,NA,NA,NA,NA,36,40,39,33,42,13,43,38,NA,-0.1,1.3,-9.2,-2,-10.6,1.2,-1.5,1.7,-0.2,-0.1,-0.6,-0.2,-1.3,-0.4,-0.3,-0.7,21.248001,6.24,11.456,18.528002,29.216002,35.008003,47.968002,55.168003,1.088,-2.016,3.68,-3.68,2.368,1.376,-1.472,-3.392,1315,0,0,NA,5.30382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8453,847100,168407,0.0812,-0.0203,-1.0034,4038,NA,NA,NA,0.650391,-0.325195,-0.650391,132,-43,NA,118,NA,641,NA,0.026,NA,-0.26,NA,0.153,NA,NA,792.501709,3865.875977,NA,-2885,210,0,357,NA,NA,NA,36,40,39,33,42,43,38,NA,NA,-0.3,1.2,-9.2,-2.1,-10.7,-1.7,1.7,NA,-0.2,-0.1,-0.5,-0.2,-1.1,-0.2,-0.7,NA,21.216002,6.336,10.752001,18.336,28.352001,47.872002,55.296001,NA,1.088,-2.048,3.712,-3.712,2.528,-1.472,-3.552,NA,980,0,0,NA,5.373264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8454,847200,168407,0.0551,-0.029,-1.015,NA,NA,NA,NA,0,0.325195,-0.325195,132,-43,NA,119,NA,642,NA,0.021,NA,-0.26,NA,0.153,NA,NA,673.121765,3789.675781,NA,-2727,274,0,NA,NA,NA,NA,36,40,39,33,42,43,38,NA,NA,-0.5,1.1,-9.3,-2.2,-10.8,-1.7,1.8,NA,-0.3,-0.2,-0.5,-0.2,-0.7,-0.3,-0.7,NA,21.216002,6.496,10.048,18.176001,27.52,47.744003,55.424004,NA,0.928,-2.112,3.648,-3.776,2.656,-1.6,-3.648,NA,1061,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8455,847300,168407,0.0638,-0.0058,-0.9628,NA,NA,NA,NA,0,0,-0.650391,132,-42,NA,120,NA,641,NA,-0.084,NA,-0.354,NA,0.188,NA,NA,403.881927,3881.115234,NA,-2504,303,0,NA,NA,NA,NA,36,40,39,33,42,43,38,NA,NA,-0.8,1,-9.3,-2,-10.7,-1.6,2,NA,-0.3,-0.2,-0.4,-0.1,-0.3,-0.3,-0.7,NA,21.120001,6.432,8.64,18.272001,25.856001,47.552002,55.712002,NA,0.8,-2.112,3.584,-3.776,2.816,-1.824,-3.936,NA,1376,0,0,NA,NA,28.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8456,847400,168407,0.0522,0.0145,-0.9599,4043,NA,NA,NA,NA,NA,NA,132,-42,NA,121,NA,647,NA,-0.096,NA,-0.348,NA,0.207,NA,NA,734.079956,3820.15918,NA,-2804,337,0,277,NA,NA,NA,36,40,39,33,42,43,38,NA,NA,-0.9,1,-9.3,-2.1,-10.7,-1.5,2.1,NA,-0.2,-0.1,-0.4,-0.1,0.4,-0.4,-0.7,NA,21.152,6.528,7.936,18.112001,24.960001,47.488003,55.936001,NA,0.8,-2.08,3.584,-3.808,3.328,-1.952,-4,NA,1015,14,1,NA,5.538195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8457,847500,168407,0.0464,-0.0522,-1.0208,NA,28,NA,27,0.650391,0,0,132,-42,NA,124,NA,653,NA,0.042,NA,-0.351,NA,0.2,NA,154.570007,632.47937,3779.518066,31.140373,-2682,334,0,NA,121.356537,12,6,36,40,39,33,42,43,38,NA,15,-1.2,0.9,-9.4,-2.3,-10.7,-1.4,2.3,NA,-0.3,0,-0.4,-0.1,0.7,-0.5,-0.7,NA,21.024,6.688,6.528,17.792002,23.168001,47.264004,56.288002,NA,0.704,-2.048,3.52,-3.84,3.584,-2.24,-4.192,NA,1097,14,1,4.279808,NA,NA,37382000,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8458,847600,168407,0.0464,-0.058,-1.0034,4040,NA,NA,NA,-0.650391,0.325195,0.325195,132,-45,NA,126,NA,660,NA,-0.004,NA,-0.279,NA,0.21,NA,NA,721.380859,3784.5979,NA,-2773,363,0,352,NA,NA,NA,36,39,40,33,42,43,38,44,NA,-1.3,-9.3,1,-2.3,-10.6,-1.3,2.4,-16.4,-0.2,-0.3,0.1,-0.1,0.9,-0.5,-0.7,0.1,20.864,5.824,6.816,17.6,22.400002,47.296001,56.480003,64.704002,0.704,3.488,-1.984,-3.872,3.744,-1.856,-4.288,3.904,1010,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8459,847700,168407,0.0609,-0.0029,-0.9947,NA,NA,NA,NA,0,-0.325195,0,155,-46,NA,125,NA,653,NA,0.093,NA,-0.211,NA,0.165,NA,NA,642.639832,3942.078857,NA,-2773,367,0,NA,NA,NA,NA,36,39,40,42,43,38,44,NA,NA,-1.3,-9.4,1,-10.6,-1.2,2.5,-16.5,NA,-0.2,-0.3,0.1,1,-0.4,-0.7,0.2,NA,20.768002,5.12,6.88,21.632002,47.296001,56.672001,63.424004,NA,0.704,3.488,-1.984,3.904,-1.632,-4.384,4.064,NA,1168,45,1,NA,5.659722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8460,847800,168407,0.0145,-0.0087,-0.9686,NA,NA,NA,NA,0,-0.325195,-0.325195,155,-44,NA,122,NA,644,NA,-0.105,NA,-0.239,NA,0.174,NA,NA,835.679443,3657.599854,NA,-2824,404,0,NA,NA,NA,NA,36,39,40,42,43,38,44,NA,NA,-1.4,-9.4,0.9,-10.6,-1.2,2.6,-16.5,NA,-0.2,-0.3,0.1,1.1,-0.4,-0.7,0.3,NA,20.672001,4.416,7.008,20.640001,47.264004,56.864002,62.112003,NA,0.736,3.456,-1.984,4.096,-1.76,-4.48,4.096,NA,1300,61,1,NA,5.703125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8461,847900,168407,0.0638,-0.0203,-0.9889,4042,NA,NA,NA,0.325195,0.650391,-0.650391,155,-45,NA,126,NA,660,NA,-0.004,NA,-0.288,NA,0.207,NA,NA,876.319824,3657.599854,NA,-2865,434,0,241,NA,NA,NA,36,40,42,43,38,44,NA,NA,NA,-1.4,0.9,-10.6,-0.9,2.7,-16.5,NA,NA,-0.1,0.1,1.3,-0.6,-0.7,0.4,NA,NA,20.448002,7.104001,19.136002,47.072002,57.280003,59.584003,NA,NA,0.8,-1.984,4.416,-1.984,-4.608,4.224,NA,NA,1249,71,1,NA,5.755208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8462,848000,168407,0.0522,-0.0116,-0.9686,NA,NA,NA,NA,2.276367,-0.325195,-0.325195,155,-45,NA,126,NA,660,NA,-0.004,NA,-0.288,NA,0.207,NA,NA,403.88028,3769.358887,NA,-2448,522,0,NA,NA,NA,NA,36,40,42,43,38,44,NA,NA,NA,-1.4,0.9,-10.5,-0.7,2.8,-16.5,NA,NA,-0.2,0.2,1.4,-0.7,-0.7,0.3,NA,NA,20.352001,7.2,18.336,47.104004,57.472004,58.336002,NA,NA,0.672,-1.952,4.672,-2.112,-4.64,4.16,NA,NA,1320,92,0,NA,5.746528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8463,848100,168407,0.0116,-0.0841,-1.0382,4043,NA,NA,NA,-1.300781,-0.325195,0,155,-45,NA,125,NA,657,NA,0.033,NA,-0.277,NA,0.217,NA,NA,325.140686,3876.038086,NA,-2423,549,0,291,NA,NA,NA,36,40,42,43,44,38,NA,NA,NA,-1.4,0.9,-10.6,-0.5,-16.6,2.8,NA,NA,-0.2,0.1,1.4,-0.6,0.1,-0.7,NA,NA,20.256001,7.264,17.536001,47.040001,57.408001,57.728004,NA,NA,0.64,-1.984,4.704,-2.112,4.096,-4.64,NA,NA,1452,69,0,NA,5.746528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8464,848200,168407,0.0174,-0.0029,-0.9744,NA,NA,NA,NA,0,0,0,155,-48,NA,126,NA,662,NA,0.029,NA,-0.262,NA,0.211,NA,NA,543.579956,3489.959229,NA,-2448,531,0,NA,NA,NA,NA,36,40,42,43,44,38,NA,NA,NA,-1.4,0.9,-10.5,-0.3,-16.5,2.8,NA,NA,-0.1,0,1.5,-0.8,0.2,-0.6,NA,NA,20.064001,7.392,15.968,46.848003,54.848003,58.112003,NA,NA,0.704,-2.112,5.056,-2.304,4.192,-4.64,NA,NA,1041,78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
